,,,,,,,,,,,,,,४७,८,,,,,,
५१,,५,७,६,,,,,,,,,,,,,,,,,
५१,,५,७,७,,,,,,,,,,,,,,,,,
५१,,५,७,८,,,,,,,,,,,,,,,,,
५२,,५,८,१,,अनुरुद्धसंयुत्तं,५२,"५२: द्वेपञ्ञासा, द्वेपण्णासा",,,,,,,,,,,,,
५२,,५,८,२,,,,,,,,,,,,,,,,,
५३,,५,९,१,,झानसंयुत्तं,५४,"५३: तिपञ्ञासा, तिपण्णासा",,,,,,,,,,,,,
५३,,५,९,२,,,,,,,,,,,,,,,,,
५३,,५,९,३,,,,,,,,,,,,,,,,,
५३,,५,९,४,,,,,,,,,,,,,,,,,
५३,,५,९,५,,,,,,,,,,,,,,,,,
५४,,५,१०,१,,आनापानसंयुत्तं,५४,"५४: चतुपञ्ञासा, चतुपण्णासा",,,,,,,,,,,,,
५४,,५,१०,२,,,,,,,,,,,,,,,,,
५५,,५,११,१,,सोतापत्तिसंयुत्तं,७४,"५५: पञ्चपञ्ञासा, पञ्चपण्ण्नासा",,,,,,,,,,,,,
५५,,५,११,२,,,,,,,,,,,,,,,,,
५५,,५,११,३,,,,,,,,,,,,,,,,,
५५,,५,११,४,,,,,,,,,,,,,,,,,
५५,,५,११,५,,,,,,,,,,,,,,,,,
५५,,५,११,६,,,,,,,,,,,,,,,,,
५५,,५,११,७,,,,,,,,,,,,,,,,,
५६,,५,१२,१,,सच्चसंयुत्तं,१३१,"५६: छप्पञ्ञासा, छप्पण्णासा",,,,,,,,,,,,,
५६,,५,१२,२,,,,,,,,,,,,,,,,,
५६,,५,१२,३,,,,,,,,,,,,,,,,,
५६,,५,१२,४,,,,,,,,,,,,,,,,,
५६,,५,१२,५,,,,,,,,,,,,,,,,,
५६,,५,१२,६,,,,,,,,,,,,,,,,,
५६,,५,१२,७,,,,,,,,,,,,,,,,,
५६,,५,१२,८,,,,,,,,,,,,,,,,,
५६,,५,१२,९,,,,,,,,,,,,,,,,,
५६,,५,१२,१०,,,,,,,,,,,,,,,,,
५६,,५,१२,११,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,स्न्१,८१,"२,६८",,,,१,सगाथावग्गसंयुत्तपाळि,१,१,देवतासंयुत्तं,११,८,८१
,,,,,,,,स्न्२,३०,"०,९९",,,,२,,१,२,देवपुत्तसंयुत्तं,,३,३०
,,,,,,,,स्न्३,२५,"०,८३",,,,३,,१,३,कोसलसंयुत्तं,,३,२५
,,,,,,,,स्न्४,२५,"०,८३",,,,४,,१,४,मारसंयुत्तं,,३,२५
,,,,,,,,स्न्५,१०,"०,३३",,,,५,,१,५,भिक्खुनीसंयुत्तं,,१,१०
,,,,,,,,स्न्६,१५,"०,५०",,,,६,,१,६,ब्रह्मसंयुत्तं,,२,१५
,,,,,,,,स्न्७,२२,"०,७३",,,,७,,१,७,ब्राह्मणसंयुत्तं,,२,२२
,,,,,,,,स्न्८,१२,"०,४०",,,,८,,१,८,वङ्गीससंयुत्तं,,१,१२
,,,,,,,,स्न्९,१४,"०,४६",,,,९,,१,९,वनसंयुत्तं,,१,१४
,,,,,,,,स्न्१०,१२,"०,४०",,,,१०,,१,१०,यक्खसंयुत्तं,,१,१२
,,,,,,,,स्न्११,२५,"०,८३",,,,११,,१,११,सक्कसंयुत्तं,,३,२५
,,,,,,,,स्न्१२,२१३,"७,०४",२१३,स्न्१२,,१२,निदानवग्गसंयुत्तपाळि,२,१,निदानसंयुत्तं,१०,८,२१३
,,,,,,,,स्न्१३,११,"०,३६",११,स्न्१३,,१३,,२,२,अभिसमयसंयुत्तं,,१,११
,,,,,,,,स्न्१४,३९,"१,२९",३९,स्न्१४,,१४,,२,३,धातुसंयुत्तं,,४,३९
,,,,,,,,स्न्१५,२०,"०,६६",२०,स्न्१५,,१५,,२,४,अनमतग्गसंयुत्तं,,२,२०
,,,,,,,,स्न्१६,१३,"०,४३",१३,स्न्१६,,१६,,२,५,कस्सपसंयुत्तं,,१,१३
,,,,,,,,स्न्१७,४३,"१,४२",४३,स्न्१७,,१७,,२,६,लाभसक्कारसंयुत्तं,,४,४३
,,,,,,,,स्न्१८,२२,"०,७३",२२,स्न्१८,,१८,,२,७,राहुलसंयुत्तं,,२,२२
,,,,,,,,स्न्१९,२१,"०,६९",२१,स्न्१९,,१९,,२,८,लक्खणसंयुत्तं,,२,२१
